model,test_id,question,expected_answer,actual_answer,Entity-F1,Token-F1,Cosine Similarity,Semantic Similarity,Answer Relevance,Hallucination,Faithfulness,Completeness,Key Info,Exact Match,Latency (s)
baseline_minilm_mistral_v02,36,is there any tuition fees for bachelor programs?,There is no tuition fees for bachelor programs.,"I don't have that information for all bachelor programs. However, based on the given context, the following bachelor programs do not have stated tuition fees: Computer Science (International) B.Sc., Computer Science (B.Sc.), and Computer Science (B.Sc.) with focus on software engineering. Please note that this might be subject to change or vary depending on individual circumstances. For accurate and up-to-date information, it would be best to contact Hof University directly.",0.16666666666666666,0.125,0.531363844871521,0.5313639044761658,0.7155447006225586,0.90625,0.13439778089523316,1.0,0.0,0.0,4.498347043991089
baseline_minilm_mistral_v02,37,is there any tuition fees for masters programs?,"Tuition fees vary by program. Some master programs are free, others charge fees. Please specify which program.","Yes, all of the mentioned master's programs at Hof University have a tuition fee of 3,300 € per semester. However, I should note that there seems to be a discrepancy between the eligible backgrounds listed for some programs - please refer to the specific program details on the university website or contact their admissions office for confirmation.",0.2702702702702703,0.125,0.6357755661010742,0.6357755064964294,0.6832305192947388,0.8214285714285714,0.18072652987071447,0.0,0.0,0.0,3.7471556663513184
baseline_minilm_mistral_v02,38,Global Management offered in which semester?,Global Management M. A. offered in Winter and summer semester,"The Global Management MA program at Hof University is offered in both winter and summer semesters. Therefore, it can be started in either semester.",0.5217391304347825,0.42424242424242425,0.734671413898468,0.734671413898468,0.7189000844955444,0.625,0.36320799589157104,0.0,0.6666666666666666,0.0,1.4409544467926025
baseline_minilm_mistral_v02,39,When does Economic and Organizational Sociology start?,Economic and Organizational Sociology B. A. start on Winter semester,The Economic and Organizational Sociology program starts during the winter semester according to the given context.,0.5714285714285714,0.5,0.86492919921875,0.8649290800094604,0.7247558832168579,0.5714285714285714,0.5428030402319772,0.0,0.75,0.0,1.0694315433502197
baseline_minilm_mistral_v02,40,Sustainable Engineering and Project Management start on which semester?,Sustainable Engineering and Project Management  M. B. A. and Eng. starts in Winter and summer semester,The Sustainable Engineering and Project Management program starts in both winter and summer semesters.,0.6956521739130435,0.6666666666666666,0.8426340818405151,0.8426339626312256,0.848305881023407,0.3333333333333333,0.7370535850524903,0.0,0.6666666666666666,0.0,1.3338499069213867
baseline_minilm_mistral_v02,41,How many semester for Artificial Intelligence and Robotics?,3 semesters,The Artificial Intelligence and Robotics M.Sc. program lasts for three semesters according to the given context.,0.13333333333333336,0.11764705882352941,0.5091211795806885,0.5091211795806885,0.7962654829025269,0.9230769230769231,0.12490115899306077,0.0,0.0,0.0,1.3616673946380615
baseline_minilm_mistral_v02,42,Number of semester for Digitalization and Innovation?,4 semesters,"The Digitalization and Innovation M.B.A. program at Hof University consists of multiple modules spread across different semesters. However, the number of semesters is not explicitly stated in the given context. Therefore, I cannot provide an exact answer based on this information alone. Please check with the university or your academic advisor for more detailed information about the length of the program.",0.05405405405405405,0.037037037037037035,0.6207088828086853,0.6207088232040405,0.7337682843208313,0.9714285714285714,0.13271319321223668,0.0,0.0,0.0,3.909456491470337
baseline_minilm_mistral_v02,43,How much time needed to complete Business Information Systems?,7 semesters,"The Business Information Systems B.Sc. program lasts for 7 semesters. Therefore, it takes approximately 3.5 years to complete based on the standard length of one academic year being 6 months long. However, please note that individual students may take longer due to various factors such as part-time studies or taking more breaks between semesters.",0.1142857142857143,0.03773584905660377,0.4174078702926636,0.4174078702926636,0.7800236940383911,0.9393939393939394,0.10166339224035088,1.0,1.0,0.0,3.6884777545928955
baseline_minilm_mistral_v02,44,Who should I contact for the AI and Robotics program?,"You can reach out to Prof. Dr. Michael Spangenberg (Head Of Program, michael.spangenberg@hof-university.de) or Sabine Figura-Ogrodnik (Program Manager, sabine.figura-ogrodnik@hof-university.de)","For queries related to the Artificial Intelligence and Robotics M.Sc. program, you may reach out to the Department of Computer Science at Hof University via email at cs@hof.de or visit their website at https://www.hs-hof.de/en/faculties/computer-science/. The department office is located on the campus of Hof University.",0.13333333333333333,0.2545454545454545,0.4757481515407562,0.4757480323314667,0.5554059743881226,0.8888888888888888,0.17987611571947734,0.0,0.0,0.0,3.8350234031677246
baseline_minilm_mistral_v02,45,Contact persons for Global Management program?,"You can reach out to Prof. Dr. Fridtjof Langenhan (Head Of Program, fridtjof.langenhan@hof-university.de), Doreen Rustler (Student Counseling, doreen.rustler@hof-university.de), Kathrin Schötz (Student Affairs Program Manager, kathrin.schoetz@hof-university.de)","I don't have that specific information in the context you provided. For general inquiries or application related matters, please contact hochschule@hof-university.de or visit their website at www.hochschule-hof.de.",0.05128205128205128,0.04,0.5350348949432373,0.5350348949432373,0.3358592391014099,0.9375,0.2515139579772949,0.1111111111111111,0.0,0.0,2.4541616439819336
baseline_minilm_mistral_v02,46,Contact information for Economic and Organizational Sociology,"You can reach out to Prof. Dr. Carsten Stark (Head Of Program, carsten.stark@hof-university.de), Doreen Rustler (Student Counseling, doreen.rustler@hof-university.de), Holger Edelmann (Student Affairs Program Manager, holger.edelmann@hof-university.de)","I don't have specific contact information for the Economic and Organizational Sociology program at Hof University mentioned in your context. However, you can find more information on their website or contact their department directly by emailing [info@hof-university.de](mailto:info@hof-university.de) or calling +49 (0)365 - 218 0.",0.08333333333333333,0.09374999999999999,0.540947675704956,0.540947675704956,0.6370835900306702,0.9166666666666666,0.23974116325378425,0.0,0.0,0.0,3.8128180503845215
baseline_minilm_mistral_v02,47,Who can I reach out for Sustainable Engineering and Project Management?,"You can reach out to Prof. Dr.-Ing. Christoph Koch (Head Of Program, christoph.koch@hof-university.de), Shuyi Yang (Program Management Graduate School, graduate.school@hof-university.de), Elisa Dähne (Student Affairs Progam Manager, elisa.daehne@hof-university.de)","For queries related to the Sustainable Engineering and Project Management program, you may contact the Graduate School of Hof University directly. Here is their email address: graduate-school@hs-hof.de. Their website is also available at https://www.hs-hof.de/en/study/graduate-school/. Please note that these details were taken directly from the context provided and I cannot guarantee their current accuracy without checking with the institution itself.",0.14925373134328357,0.15189873417721517,0.6208092570304871,0.6208092570304871,0.6211538314819336,0.875,0.22632659196853638,0.2,0.15789473684210525,0.0,4.1143577098846436
baseline_minilm_mistral_v02,48,Wants to know more about Global Management program?,"You can reach out to Prof. Dr. Fridtjof Langenhan (Head Of Program, fridtjof.langenhan@hof-university.de), Doreen Rustler (Student Counseling, doreen.rustler@hof-university.de), Kathrin Schötz (Student Affairs Program Manager, kathrin.schoetz@hof-university.de)","The Global Management Master's Degree (M.A.) at Hof University offers several modules related to global management. These include ""Advanced Issues of Global Management"", ""Legal Framework for Global Management"", ""Global Business Strategy"", ""International Value Chain Management"", and ""Market Research"". All these modules follow the course types SU and Ü, which likely stand for semester-unrestricted and semester-limited or summer and winter semesters respectively. However, I do not have specific ECTS points or exam type details for each module from the given context. For further information, please refer to Hof University's official website or contact their admissions office directly. |<im_end|>",0.02325581395348837,0.039215686274509796,0.4163663685321808,0.416366308927536,0.5956112742424011,0.9841269841269841,0.08803516654741197,0.0,0.0,0.0,6.418545722961426
baseline_minilm_mistral_v02,49,Admission requirements for master programs?,There are different requirements for our bachelor‘s and master’s programs.Which program you wish to apply for?,"To apply for a master program at Hof University, you generally require a bachelor's degree with at least 180 ECTS credits or its equivalent. Some programs may also ask for specific academic backgrounds or one-year work experience. Additionally, there are language requirements. Applicants must demonstrate proficiency in English through tests like TOEFL, IELTS, or PTE Academic. They should also possess basic language skills in German, which can be improved during their studies if necessary. Specific details vary between programs, so it is essential to refer to each program's individual admission requirements.

        Here are some examples based on your context:

        International Management M.A.: Bachelor's degree + 180 ECTS + English & German language skills
        Business Information Systems M.Sc.: Bachelor's degree + 180 ECTS + One year of work experience + English & German language skills",0.1764705882352941,0.1217391304347826,0.5571751594543457,0.5571751594543457,0.5823411345481873,0.8983050847457628,0.14194350646714032,0.0,0.0,0.0,8.489599466323853
baseline_minilm_mistral_v02,50,Admission requirements for Digitalization and Innovation?,"For an admission in this Master program, you need to fulfill the following admission criteria: Academic requirements A Bachelor’s degree (e.g. Engineering, Humanities, Social Sciences, Business Administration/Economics or Computer Science) or similar from an accredited university, at least 180 ECTS (European Credit Transfer System) or equivalent (depending on the home country) One year of work experience","I don't have specific admission requirement details for the Digitalization and Innovation M.B.A. program in your provided context. However, it is mentioned that all courses are offered as Su (Summer) and Ü (Winter) semester modules. For detailed admission requirements, please visit Hof University's official website or contact their admissions office directly.",0.14285714285714285,0.10101010101010101,0.47062423825263977,0.47062426805496216,0.5716474652290344,0.84375,0.28199970722198486,0.0,0.027777777777777776,0.0,3.4111685752868652
baseline_minilm_mistral_v02,51,Language requirements for Digitalization and Innovation?,"Language requirements Proficiency in English , proven by either TOEFL minimum 90 IELTS 6.5 or above PTE Academic (Pearson) 60 or above Basic language skills in German , proven by official test score documents (e.g. Goethe, telc, ÖSD) - minimum level A1 according to the CEFR (The Common European Framework of Reference for Languages). By the beginning of the internship, all students have to prove that they are at a B1 German language level. The German language levels A2 and B1 can be reached during the studies in Hof. For further information please check our application guide.","The modules listed under the Digitalization and Innovation M.B.A. program all include German language instruction at varying levels (B1, B2.1, B2.2, C1.1, C1.2). However, I do not see any specific ECTS or exam type associated with these modules mentioned directly in your context. Therefore, it appears that there is no strict requirement to pass a certain level of German proficiency before progressing through this program. Nonetheless, having a solid foundation in the language may be beneficial throughout the coursework. For more detailed information regarding language prerequisites or other aspects of the Digitalization and Innovation M.B.A., please contact Hof University directly.",0.2105263157894737,0.23750000000000002,0.6488760709762573,0.6488761901855469,0.4868294298648834,0.782608695652174,0.3899852586829144,0.0,0.28431372549019607,0.0,6.471982955932617
baseline_minilm_mistral_v02,52,Admission requirements for Economic Psychology?,Detailed requirements are not specified. Follow the basic admission requirements or contact the admission office for assistance.,The admission requirements for the Economic Psychology B.Sc. program include completing a university degree at any German or foreign university without specifying a minimum grade or number of credits. There is no mention of a specific background in this case.,0.12121212121212122,0.20833333333333334,0.39102208614349365,0.3910220265388489,0.7319923043251038,0.9166666666666666,0.1444861674308777,0.0,0.0,0.0,2.6622800827026367
baseline_minilm_mistral_v02,53,Admission requirements for Artificial Intelligence Aided Mobility Design?,"Academic requirements Bachelor’s degree or similar in engineering or design from an accredited university at least 210 ECTS or equivalent (depending on home country) minimum grade 2,5 according to the German grading system Special regulations for applicants with less than 210 ECTS Applicants with less than 210 credits (ECTS) can be accepted, but must make up the missing credits through a post-qualification: either through an internship (at least 900 hours / 6 months) (only possible if the internship was not yet recognised as a compulsory internship in the Bachelor's degree) or attending appropriate modules at Hof University. It is possible to combine the recognition of a shorter internship with the attendance of modules at the university. For both alternatives, please calculate an additional (fourth) semester. Language requirements Proof of English. Language proficiency by either of the following options: TOEFL minimum 90 IELTS 6.5 or above Proof of basic German","The admission requirements for the Artificial Intelligence Aided Mobility Design M.A. program include:
         1. A Bachelor's degree or equivalent in engineering or design, with a minimum of 210 ECTS or its international equivalent.
         2. Minimum grade point average of 2.5 based on the German grading system.
         3. Proof of English language proficiency through TOEFL (minimum 90), IELTS (minimum 6.5), or other approved methods.
         4. No specific language requirement for German exists for this program since it is taught entirely in English. However, students from non-English speaking countries may need to provide proof of basic German language skills for administrative purposes.

        Note: Students with fewer than 210 ECTS may still apply but would need to complete any missing credits via an internship or additional courses at Hof University, extending their",0.4233576642335767,0.4059405940594059,0.7709224224090576,0.7709223031997681,0.6289552450180054,0.5857142857142857,0.5569403498513358,0.3333333333333333,0.6666666666666667,0.0,8.75262975692749
baseline_minilm_mistral_v02,54,What is Prof. Kirchner's email?,Prof. Dr. Jens Kirchner's email address is jens.kirchner@hof-university.de,I don't have that information. The context does not provide an email address for any professor named Prof. Kirchner.,0.4444444444444445,0.22222222222222218,0.6151663661003113,0.6151663661003113,0.8233392238616943,0.6,0.3402465825080871,0.0,0.5,0.0,1.3650953769683838
baseline_minilm_mistral_v02,55,Where is Professor Boerner's office?,"Prof. Dr. Dietmar Boerner's office is located at Room number: C045 , building: C , campus: Hof",I don't have that information about Professor Boerner in the given context. The context only provides details of other professors' offices in the Business Department at Hof University.,0.13793103448275862,0.09756097560975609,0.6678953766822815,0.6678953766822815,0.8166685104370117,0.8823529411764706,0.3039717473703272,0.0,0.16666666666666666,0.0,1.8091402053833008
baseline_minilm_mistral_v02,56,Prof. Peinl's phone number?,Prof. Dr. René Peinl's phone number(s): +49 9281 409 - 4820,I don't have that information. The context does not provide any email or phone number for Prof. Peinl.,0.4444444444444444,0.13793103448275862,0.6920912265777588,0.6920912861824036,0.8034256100654602,0.5555555555555556,0.48915286302566524,0.0,0.3333333333333333,0.0,1.3263556957244873
baseline_minilm_mistral_v02,57,What does Prof. Müller teach?,Prof. Dr. Robin Müller teaches Occupational and organisational psychology,I don't have enough specific information to determine what Prof. Müller teaches. The given context includes several programs offered by Hof University but it doesn't mention any professors or their subjects.,0.14814814814814817,0.09999999999999999,0.5650566816329956,0.5650566220283508,0.8024057149887085,0.9,0.14301132440567016,0.3333333333333333,0.25,0.0,2.0080831050872803
baseline_minilm_mistral_v02,58,What is Prof. Nazmul's email?,I don't have that information.,I don't have that information. The context does not provide an email address for any professor named 'Prof. Nazmul'.,0.18181818181818182,0.4166666666666667,0.262967050075531,0.2629670202732086,0.8549692034721375,0.9,0.08259340405464172,1.0,0.5,0.0,1.4355835914611816
baseline_minilm_mistral_v02,59,How many times can I retake a failed exam?,"(1) 1Failed examinations can be retaken once. 2The first repeat examination must be taken no later than six months after notification was given of the first failure. 3For final theses, the procedure according to § 29 must be carried out again; for the deadline according to sentence 2, the start of the processing period is decisive. (2) 1Except for final theses , examinations that have not been passed may generally be repeated a second time. 2A second retake is, however, limited to up to four examinations in Bachelor's degree courses and up to three examinations in Master's degree courses. 3Elective modules are not considered. 4If examinations in courses offered by the Center for Languages and Intercultural Competence can be repeated a second time, is determined by the relevant study and examination regulations. 5The second repeat examination must be taken within a p eriod of 12 months after notification of the result of the first repeat examination. 6The study and examination regulations may regulate third repeat examinations. 7§ 42 para. 2 and 3 remains unaffected . (3) 1The first repeat examination must be taken in the same form as the examination to be repeated . 2The module handbooks may provide for the second repeat examination to be taken in a different form. (4) 1The deadlines for taking repeat examinations are extended exclusively in accordance with §47. 2In particular, changes of degree program , appeals against examination decisions, leaves of absence and exmatriculation do not affect the running of the deadlines . 3Repeat examinations not taken in due time are deemed to have been taken and not passed.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","The context does not provide any specific information regarding the number of times you can retake a failed exam for each program mentioned. Therefore, I cannot give a definitive answer based on this information alone. Please refer to the respective program regulations or contact the Hof University administration for more detailed information.",0.11290322580645161,0.1319796954314721,0.6071507930755615,0.6071507930755615,0.7808862924575806,0.75,0.39286031723022463,0.05,0.0,0.0,2.838376998901367
baseline_minilm_mistral_v02,60,What happens if I fail an exam?,"(1) 1Failed examinations can be retaken once. 2The first repeat examination must be taken no later than six months after notification was given of the first failure. 3For final theses, the procedure according to § 29 must be carried out again; for the deadline according to sentence 2, the start of the processing period is decisive. (2) 1Except for final theses , examinations that have not been passed may generally be repeated a second time. 2A second retake is, however, limited to up to four examinations in Bachelor's degree courses and up to three examinations in Master's degree courses. 3Elective modules are not considered. 4If examinations in courses offered by the Center for Languages and Intercultural Competence can be repeated a second time, is determined by the relevant study and examination regulations. 5The second repeat examination must be taken within a p eriod of 12 months after notification of the result of the first repeat examination. 6The study and examination regulations may regulate third repeat examinations. 7§ 42 para. 2 and 3 remains unaffected . (3) 1The first repeat examination must be taken in the same form as the examination to be repeated . 2The module handbooks may provide for the second repeat examination to be taken in a different form. (4) 1The deadlines for taking repeat examinations are extended exclusively in accordance with §47. 2In particular, changes of degree program , appeals against examination decisions, leaves of absence and exmatriculation do not affect the running of the deadlines . 3Repeat examinations not taken in due time are deemed to have been taken and not passed.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","To answer your question, I would need to know which specific program you're applying to or enrolled in at Hof University. Based on the available context, here's some general advice:

        Most programs require students to take examinations to pass their courses. If you fail an exam, you typically have the opportunity to retake it. However, the exact rules may vary depending on the program and the university policies.

        Here's what the context says about re-examinations for the Design and Mobility B.A.: ""After taking the aptitude test, you will be informed of the result of the test by e-mail within two weeks."" No mention is made of any possibility to retake the aptitude test if failed initially. Therefore, it seems that one attempt is allotted for this particular exam.

        On the other hand, there is no explicit statement regarding retaking exams for the Global Management M.A",0.12903225806451613,0.16091954022988508,0.5018660426139832,0.5018659830093384,0.4289756119251251,0.8305084745762712,0.3024413084579726,0.0,0.0,0.0,8.964379787445068
baseline_minilm_mistral_v02,61,Can I retake a passed exam to improve my grade?,"Based on the provided context, you cannot retake a passed exam to improve your grade. According to point (3), an examination is passed if it has been graded with at least ""4,0"" or has been marked with the predicate ""passed with success"". There is no provision mentioned for retaking already passed exams solely to improve the grade. However, there might be opportunities under specific circumstances such as failing all attempts or having significant issues with the initial assessment, but this would require adherence to the university’s policies and procedures outlined in their study and examination regulations. For detailed guidance, refer to (https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html).","Based on the provided context, there is no explicit mention of whether it is possible or how to go about retaking an exam to improve a grade for any given module. Therefore, I cannot provide you with a definitive answer on this matter. For accurate information regarding your specific situation, please contact Hof University directly through their official channels. Their academic advisors will be able to provide you with the most up-to-date and accurate information based on your individual circumstances.",0.23404255319148934,0.36363636363636365,0.849714994430542,0.849714994430542,0.6881647109985352,0.7027027027027027,0.5182643761505952,0.375,0.13333333333333333,0.0,4.168664932250977
baseline_minilm_mistral_v02,62,Can I get an extension for my exam deadline?,"(1) 1Where reference is made to this paragraph in these Statutes or in study and examination regulations, the relevant deadlines shall be extended appropriately upon request , if they cannot be complied with due to illness, the periods of protection regulated in the Maternity Protection Act (Mutterschutzgesetz) , the care of a child in accordance with the Federal Parental Allowance and Parental Leave Act (Bundeselterngeld - und Elternzeitgesetz), care for a close relative in accordance with the Nursing Care Leave Act (Pflegezeitgesetz) or for other reasons for which the student is not 20 responsible. 2In the cases of § 4 para. 4 sentence 1, a reason for which the student is not responsible that justifies an extension of the deadline by one semester is assumed, subject to para. 3, if dual students are exposed to a considerable additional workload due to continuous work at the practice partner, especially during the lecture period. (2) 1Requests for e xtensions of deadlines must be submitted immediately . 2The request must be submitted in writing to the Examinations Office, stating the matriculation number and the deadline concerned ; it must be clearly substantiated and signed by hand. 3The facts used to justify the request must be substantiated immediately, as a rule at the same time as the request is submitted . 4For illness -related reasons , §22 subsection 3 applies accordingly. (3) 1An extension of the deadline is not possible if , based on the overall circumstances, a successful completion of studies can no longer be expected. 2This shall be presumed if, at the time of application, students have acquired less than half of all the credit points which they should have acquired by this point in time if they were studying according to the program curriculum .

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","English, you generally do not need to provide proof of English language proficiency. However, depending on the program, you may still be asked to submit a language certificate.
You can find detailed information on each program page under ""Language Requirements""

To apply for a bachelor's or master's program at Hof University, you should follow these steps:
1. Check the application period and requirements for your chosen program on the Hof University website.
2. Apply via the Primus application portal during the application period. There is no application fee.
3. Upload original or certified copies of your documents, including translations if necessary, in the application portal.
4. If you are applying for a program that requires uni-assist, submit your documents to them for evaluation before applying via Primus.
5. If you are applying for a program that requires a VPD from uni-assist,",0.1169590643274854,0.17037037037037037,0.15991829335689545,0.15991829335689545,0.23547682166099548,0.8148148148148148,0.1750784284538693,0.0,0.2222222222222222,0.0,9.461490154266357
baseline_minilm_mistral_v02,63,Can I get an extension for my exam deadline due to illness?,"(1) 1Where reference is made to this paragraph in these Statutes or in study and examination regulations, the relevant deadlines shall be extended appropriately upon request , if they cannot be complied with due to illness, the periods of protection regulated in the Maternity Protection Act (Mutterschutzgesetz) , the care of a child in accordance with the Federal Parental Allowance and Parental Leave Act (Bundeselterngeld - und Elternzeitgesetz), care for a close relative in accordance with the Nursing Care Leave Act (Pflegezeitgesetz) or for other reasons for which the student is not 20 responsible. 2In the cases of § 4 para. 4 sentence 1, a reason for which the student is not responsible that justifies an extension of the deadline by one semester is assumed, subject to para. 3, if dual students are exposed to a considerable additional workload due to continuous work at the practice partner, especially during the lecture period. (2) 1Requests for e xtensions of deadlines must be submitted immediately . 2The request must be submitted in writing to the Examinations Office, stating the matriculation number and the deadline concerned ; it must be clearly substantiated and signed by hand. 3The facts used to justify the request must be substantiated immediately, as a rule at the same time as the request is submitted . 4For illness -related reasons , §22 subsection 3 applies accordingly. (3) 1An extension of the deadline is not possible if , based on the overall circumstances, a successful completion of studies can no longer be expected. 2This shall be presumed if, at the time of application, students have acquired less than half of all the credit points which they should have acquired by this point in time if they were studying according to the program curriculum .

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","English, there is no requirement to provide proof of English language proficiency through tests like TOEFL, IELTS or Pearson. However, many universities in Germany still request these certificates for scholarship applications or for certain partnership programs.
We advise checking the specific requirements of the program you wish to apply for on its respective webpage.

To apply for a bachelor's or master's program at Hof University, you need to apply via the Primus application portal during the application period. Some programs may require uni-assist application as well. Check the application periods and requirements on the Hof University website. Documents should be uploaded digitally in the application portal; there is no need to send them via post. If you have further questions, contact the Hof University admission office.",0.09248554913294797,0.17293233082706766,0.16042929887771606,0.16042928397655487,0.19135181605815887,0.8571428571428571,0.1498859993049077,0.07142857142857142,0.0,0.0,8.21350383758545
baseline_minilm_mistral_v02,64,What is the grading scale at Hof University?,"(1) The grading of an individual examination is based on the individual performance of the student. (2) 1The grading of individual examinations will be made according to the grading system set out in the following table : 1,0 1,3 very good an excellent performance 1,7 2,0 2,3 good a performance that is significantly above the average requirements 2,7 3,0 3,3 Satisfactory a performance that meets average requirements 3,7 4,0 sufficient a performance which, despite its deficiencies, still meets the requirements 5,0 insufficient a performance which, due to considerable deficiencies, no longer meets the requirements 2The grades that are not whole numbers do not have to be used . 3In accordance with the study and and examination regulations, certain examinations will not be graded, but will be marked with the predicate ""passed with success"" or ""passed without success"". (3) An examination is passed if it has been graded with at least ""4,0"" or has been marked with the predicate ""passed with success"". (4) 1If two examiners grade an examination differently, they shall agree on a consistent grade . 2If no agreement can be reached, the grade will be determined by the arithmetic mean of the grades awarded by the examiners, rounded down to one decimal place .

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","I don't have specific information about the grading scale at Hof University from the given context. However, most universities use a standardized grading system with letter grades such as A, B, C, D, F or numerical values like 1-5 or 4.0 - 9.9 points. For more precise details, please refer to Hof University's official website or contact their admissions office directly.",0.16981132075471697,0.14207650273224043,0.395136296749115,0.395136296749115,0.8906317353248596,0.7272727272727273,0.3216908823360096,0.1,0.2738095238095238,0.0,3.9236490726470947
baseline_minilm_mistral_v02,65,What happens if I cheat on an exam?,"(1) 1Whoever violates or attempts to violate §3 subsection 3, will have their exam graded “insufficient” . 2Having unauthorised aids available after the examination has begun is also considered an attempt, unless the students concerned can prove that their possession was neither intentional nor negligent. (2) 1If an assessment is made in accordance with subsection 1 sentence 1, the possibility of a second repeat examination is no longer available for the module in question, subject to sentence 2. 2The Examination Board may allow exceptions if this appears necessary in individual cases for special reasons in order to avoid undue hardship. 3If there is no opportunity for a second repeat examination, no third repeat examination (§ 46 para. 2 sentence 6) will take place in the respective module. (3) 1In particularly serious cases, the examination in question will be declared definitively failed. 2Subsection 2 sentence 2 appl ies accordingly. (4) In less serious cases, avengement may be waived. (5) 1In the case of possession of unauthorised aids or a corresponding suspicion, examiners and other supervisors are authorised to confiscate the items in question. 2Students are obliged to 18 present all objects brought with them , to tolerate the m to be examined and to hand over any objectionable aids without making any changes to them. 3Aids which are permitted in themselves, but which are objected to because of an inadmissible change must be left to the student until the end of processing time of the exam . 4Aids that have been confiscated will be returned after the examination decision has become final, if this has been requested by that time at the latest. 5The above subsections apply accordi ngly to violations of sentence 2.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","I don't have specific information about the consequences of cheating on an exam for the Global Management M.A. program at Hof University. However, it's important to note that academic dishonesty, including cheating during exams, goes against the university's code of conduct. Violations may lead to penalties such as failing the course or even expulsion from the program. It's always best to follow ethical guidelines and study honestly to ensure your educational growth and future career prospects.",0.051948051948051945,0.10358565737051792,0.3710901141166687,0.3710901737213135,0.6633071303367615,0.8947368421052632,0.21159396422536747,0.05555555555555555,0.0,0.0,4.774539232254028
baseline_minilm_mistral_v02,66,How do I submit my thesis?,"(1) 1The Bachelor's thesis (BA) or Master's thesis (MA) is the scientific processing of a comple x theoretical and/or practical or creative task at the end of the stu dies within a certain processing period . 2Final t heses are written under the supervision of the first examiner. (2) 1Students must propose to the Examination Commission in good time persons authorised to take exams who are willing to take over the duties of the first examiner and the second examiner. 2The proposed first examiner inform s the Examination Board, the Examination Office and the student of the intended topic of the thesis. 3When determining the topic, the proposed first examiner will take into account the interests of the student. 4The Examination Board decide s on the appointment of the first examiner on the ba sis of the topic it has been informed of . 5Information on the appointment is given to the first examiner, the Examination Office and the student. 6The notification to the Examination Office is deemed to be the registration for the examination. 7If the proposed first examiner is appointed, the thesis is to be written on the topic provided by the first examiner. 8Supervision according to subsection 1 sentence 2 begins with the appointment and is subject to this appointment . 9The processing period starts as soon as the examiner has been announced to the student ; the examination has started with the announcement. (3) 1If a student verifiably fails to submit a proposal in accordance with subsection 2, sentence 1, the examination board will select suitable examiners. 2The same applies if students propose persons who are authorised to take examinations, but the Examination Board does not appoint them. 3In all other respects, subsection 2 applies accordingly. (4) 1The topic of the thesis, the start of processing, the deadline for submission and the examiners will be made part of the records . 2The thesis must be submitted digitally in PDF/A format. 3The thesis is submitted via the internet portal in the university's campus management system. 4If the thesis is not submitted in the correct form and on time, the examination is deemed to have been taken and not passed. 5Extensions of the deadline are subject to § 47. 13 (5) 1The topic of the thesis may be returned once for a valid reason; in this case, the examination is deemed not to have been taken. 2Sentence 1 does not apply if the thesis is repeated and the topic was already returned for the first thesis. 3The Examination Board shall decide whether a valid reason exists. 4Current deadlines for taking or repeating the thesis remain unaffected by the above sentences. (6) 1Final theses should not contain company secrets. 2If the inclusion of company secrets is unavoidable, the contents requiring secrecy shall be marked in a suitable manner. (7) 1As a rule, the assessment procedure must be completed no later than eight weeks after submission of the thesis. 2Master's theses are always assessed by two examiners. 3If the first examiner is prevented from properly continuing to supervise the thesis, the Examination Commission will appoint a successor . However, the topic of the thesis will remain the same. 4Sentence 3, half - sentence 1 applies to the second examiner accordingly. (8) Subsection 2 and 3 do not apply if a different procedure is laid down in the study and examination regulations.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","English, proof of English language proficiency is mandatory. However, Hof University does not accept TOEFL, IELTS or Pearson tests for admission. Instead, applicants need to provide evidence of having completed secondary school education in English medium or having passed an English language exam recognized by Hof University.
A list of acceptable English language certificatescan be found here.

To apply for a bachelor's or master's program at Hof University, you should follow these steps:
1. Check the application period and requirements for the specific program you are interested in on Hof University's FAQ page or the program's webpage.
2. Apply via Hof University's Primuss application portal during the application period. There is no application fee.
3. Upload original or certified copies of your documents, including translations if necessary, in the application portal.
4. If you are applying for a program that requires",0.12149532710280372,0.15469613259668508,0.21974340081214905,0.21974340081214905,0.2116526961326599,0.7936507936507936,0.21170688413438343,0.0,0.15824915824915825,0.0,9.47720718383789
